,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1979,989,228.571,0
1,0.0,1962,936,228.571,0
2,0.0,2166,1048,228.571,0
3,0.0,2067,1035,228.571,0
4,0.0,1951,976,228.571,0
5,0.0,2022,1027,228.571,0
6,0.0,1966,1005,228.571,0
7,0.0,1923,979,228.571,0
8,0.0,1964,966,228.571,0
9,0.0,2047,992,228.571,0
10,0.00565673,2030,1011,228.571,0
11,0.180489,2215,981,228.571,0
12,0.291283,2452,952,228.571,0
13,0.408613,2709,910,228.571,0
14,0.472152,2992,851,228.571,0
15,0.543466,3367,832,228.571,0
16,0.585847,3639,789,228.571,0
17,0.62895,3748,711,228.571,0
18,0.652844,3953,635,228.571,0
19,0.70123,4084,599,228.571,0
20,0.721625,4267,535,228.571,0
21,0.742133,4289,466,228.571,0
22,0.763672,4267,416,228.571,0
23,0.77404,4202,370,228.571,0
24,0.785777,4114,343,228.571,0
25,0.793745,3956,300,228.571,0
26,0.79613,3582,254,228.571,0
27,0.787347,3222,221,228.571,0
28,0.784042,2819,209,228.571,0
29,0.767076,2511,195,228.571,0
30,0.736013,2241,177,228.571,0
31,0.754997,2019,178,228.571,0
32,0.743114,1974,148,228.571,0
33,0.740714,1852,137,228.571,0
34,0.671703,1738,142,228.571,0
35,0.69344,1667,154,228.571,0
36,0.623434,1644,175,228.571,0
37,0.621012,1647,219,228.571,0
38,0.633858,1771,270,228.571,0
39,0.625218,1992,304,228.571,0
40,0.614818,2194,342,228.571,0
41,0.599352,2441,363,228.571,0
42,0.580589,2638,434,228.571,0
43,0.553763,2827,480,228.571,0
44,0.529373,2994,530,228.571,0
45,0.541795,3092,593,228.571,0
46,0.543166,3262,644,228.571,0
47,0.534455,3353,679,228.571,0
48,0.509689,3514,740,228.571,0
49,0.484141,3531,738,228.571,0
50,0.49283,3530,762,228.571,0
51,0.452969,3413,761,228.571,0
52,0.450492,3398,798,228.571,0
53,0.44879,3352,830,228.571,0
54,0.417735,3273,831,228.571,0
55,0.398235,3139,833,228.571,0
56,0.38082,3122,853,228.571,0
57,0.378531,3102,880,228.571,0
58,0.357812,3063,887,228.571,0
59,0.335561,2956,842,228.571,0
60,0.334169,2918,882,228.571,0
61,0.333081,2915,907,228.571,0
62,0.349013,2837,903,228.571,0
63,0.319782,2690,834,228.571,0
64,0.339135,2824,874,228.571,0
65,0.333258,2840,863,228.571,0
66,0.328846,2772,837,228.571,0
67,0.316919,2831,856,228.571,0
68,0.322147,2903,898,228.571,0
69,0.330844,2879,913,228.571,0
70,0.330685,2840,891,228.571,0
71,0.317433,2756,872,228.571,0
72,0.317027,2838,911,228.571,0
73,0.300932,2805,929,228.571,0
74,0.312398,2792,934,228.571,0
75,0.27031,2757,951,228.571,0
76,0.251566,2699,931,228.571,0
77,0.280145,2652,896,228.571,0
78,0.261098,2599,905,228.571,0
79,0.278715,2610,908,228.571,0
80,0.273887,2604,929,228.571,0
81,0.287756,2554,921,228.571,0
82,0.246714,2621,922,228.571,0
83,0.259577,2652,963,228.571,0
84,0.249369,2556,928,228.571,0
85,0.230731,2507,893,228.571,0
86,0.232251,2604,944,228.571,0
87,0.206579,2565,946,228.571,0
88,0.202408,2451,929,228.571,0
89,0.219448,2471,936,228.571,0
